Survey ID,Room Rate Clean,Room Number Clean,Room Type Clean,Survey language,Arrival Date,Departure Date,Loyalty Program Tier,Mobile Check-In,Intent to Recommend (Property),Cleanliness,Staff Service,Food and Beverage,Maintenance and Upkeep,Design and Décor,Overall Score
17502,140,324,GK,English,10/1/2016,10/3/2016,Non-Member,No,8,,,,,,4
17504,170,409,GD,English,10/15/2016,10/16/2016,Member,No,4,,,,,,2
17505,151,1423,GD,English,10/14/2016,10/16/2016,Platinum,Yes,10,,,,,,5
17506,126.5,515,GD,English,10/8/2016,10/11/2016,Member,No,10,,,,,,5
17508,139,1424,GK,English,9/29/2016,10/3/2016,Member,No,9,,,,,,4.5
17509,170,1503,CK,English,10/14/2016,10/16/2016,Silver,No,3,,,,,,1.5
17511,139,823,GD,English,9/28/2016,10/2/2016,Member,No,10,,,,,,5
17512,125.01,703,GK,English,10/12/2016,10/15/2016,Silver,No,1,,,,,,0.5
17513,149,1002,GK,English,10/8/2016,10/9/2016,Non-Member,No,10,,,,,,5
17514,140,709,GDA,English,9/30/2016,10/3/2016,Non-Member,No,4,,,,,,2
17516,143,501,GK,English,10/13/2016,10/15/2016,Member,No,8,,,,,,4
17523,161,605,GD,English,10/7/2016,10/9/2016,Silver,Yes,10,,,,,,5
17526,171,525,GK,English,10/11/2016,10/13/2016,Non-Member,No,10,,,,,,5
17527,209,1701,CK,English,10/13/2016,10/14/2016,Member,Yes,10,,,,,,5
17528,170.33,525,GK,English,10/7/2016,10/10/2016,Member,No,5,,,,,,2.5
17529,117,1103,GK,English,10/9/2016,10/10/2016,Member,No,10,,,,,,5
17530,175,420,GD,English,10/13/2016,10/14/2016,Member,No,10,,,,,,5
17533,70,711,GD,English,9/29/2016,10/4/2016,Non-Member,No,10,,,,,,5
17534,166,509,GD,English,10/11/2016,10/12/2016,Member,No,9,,,,,,4.5
17535,159,1404,GK,English,10/10/2016,10/12/2016,Gold,Yes,10,,,,,,5
17538,147.6,1602,CK,English,10/8/2016,10/9/2016,Gold,Yes,10,,,,,,5
17540,146.33,1107,GD,English,10/6/2016,10/9/2016,Member,No,10,,,,,,5
17541,189,1114,GD,English,10/11/2016,10/13/2016,Member,Yes,8,,,,,,4
17543,139,515,GD,English,9/29/2016,10/2/2016,Member,No,7,,,,,,3.5
17546,149,1024,GK,English,10/4/2016,10/6/2016,Member,No,9,,,,,,4.5
17548,141.5,1122,GK,English,10/9/2016,10/12/2016,Silver,No,8,,,,,,4
17550,140,719,GD,English,9/30/2016,10/3/2016,Non-Member,No,1,,,,,,0.5
17551,149,1004,GK,English,10/4/2016,10/6/2016,Gold,Yes,9,,,,,,4.5
17552,153.5,1712,CD,English,10/6/2016,10/8/2016,Gold,No,9,,,,,,4.5
17553,175.5,1611,CD,English,10/9/2016,10/12/2016,Platinum,Yes,9,,,,,,4.5
17556,152,1609,CK,English,10/6/2016,10/7/2016,Platinum,Yes,10,,,,,,5
17557,149,1006,GD,English,10/5/2016,10/7/2016,Member,Yes,6,,,,,,3
17560,101,1612,CD,English,10/10/2016,10/11/2016,Platinum,Yes,10,,,,,,5
17561,184.33,1215,GD,English,10/6/2016,10/9/2016,Gold,No,7,,,,,,3.5
17562,139,508,GD,English,9/29/2016,10/2/2016,Non-Member,No,5,,,,,,2.5
17564,149,1615,CK,English,10/10/2016,10/11/2016,Non-Member,No,2,,,,,,1
17565,152,802,GK,English,10/4/2016,10/5/2016,Member,No,8,,,,,,4
17568,199,915,GD,English,10/7/2016,10/9/2016,Member,No,10,,,,,,5
17569,127,1207,GD,English,10/8/2016,10/9/2016,Non-Member,No,10,,,,,,5
17570,156,1105,GD,English,10/6/2016,10/10/2016,Member,No,10,,,,,,5
17571,140,1504,CK,English,9/18/2016,9/23/2016,Gold,No,8,,,,,,4
17572,152.1,1425,GK,English,10/7/2016,10/9/2016,Silver,No,7,,,,,,3.5
17574,147.6,1023,GD,English,10/8/2016,10/9/2016,Member,No,10,,,,,,5
17575,146.5,1104,GK,English,10/7/2016,10/9/2016,Member,No,10,,,,,,5
17578,140,908,GD,English,9/17/2016,9/24/2016,Gold,No,7,,,,,,3.5
17579,159.5,803,GK,English,9/29/2016,10/5/2016,Member,No,8,,,,,,4
17580,146.5,1421,GD,English,10/7/2016,10/9/2016,Member,No,10,,,,,,5
17581,152,1707,CD,English,10/3/2016,10/6/2016,Platinum,Yes,9,,,,,,4.5
17582,146.5,1611,CD,English,9/30/2016,10/3/2016,Platinum,No,10,,,,,,5
17584,146.5,606,GD,English,10/7/2016,10/9/2016,Member,No,4,,,,,,2
17586,143,1519,CK,English,10/8/2016,10/9/2016,Member,No,10,,,,,,5
17587,154,611,GD,English,10/7/2016,10/9/2016,Member,No,10,,,,,,5
17588,169,725,GK,English,10/6/2016,10/7/2016,Member,No,10,,,,,,5
17592,139.5,1115,GD,English,10/3/2016,10/8/2016,Platinum,Yes,10,,,,,,5
17593,139,1612,CD,English,9/26/2016,10/6/2016,Platinum,Yes,10,,,,,,5
17594,140,1408,GD,English,9/18/2016,9/24/2016,Member,No,8,,,,,,4
17597,140,416,GD,English,9/21/2016,9/23/2016,Silver,No,10,,,,,,5
17598,140,312,GK,English,9/18/2016,9/23/2016,Member,No,10,,,,,,5
17599,140,1007,GD,English,9/21/2016,9/24/2016,Member,No,7,,,,,,3.5
17600,140,619,GD,English,9/19/2016,9/24/2016,Member,No,10,,,,,,5
17601,195,1511,CD,English,10/3/2016,10/7/2016,Gold,Yes,10,,,,,,5
17605,152,1604,CK,English,10/1/2016,10/7/2016,Gold,No,9,,,,,,4.5
17607,184.67,310,GD,English,9/30/2016,10/3/2016,Member,No,8,,,,,,4
17608,209,1109,PS,English,9/29/2016,10/2/2016,Platinum,No,5,,,,,,2.5
17609,169,622,GK,English,10/6/2016,10/7/2016,Member,No,6,,,,,,3
17610,149,1714,CD,English,10/6/2016,10/7/2016,Platinum,No,10,,,,,,5
17614,166,201,GK,English,10/4/2016,10/6/2016,Member,Yes,10,,,,,,5
17615,169,1408,GD,English,10/4/2016,10/6/2016,Silver,No,8,,,,,,4
17616,140,1120,GD,English,9/18/2016,9/24/2016,Silver,No,10,,,,,,5
17618,189,704,GK,English,10/1/2016,10/4/2016,Member,No,10,,,,,,5
17620,129,1222,GK,English,9/23/2016,9/24/2016,Member,No,10,,,,,,5
17621,155.67,504,GK,English,9/30/2016,10/4/2016,Member,No,5,,,,,,2.5
17622,140,1521,CK,English,9/10/2016,9/24/2016,Silver,No,10,,,,,,5
17623,161,801,GK,English,9/26/2016,9/30/2016,Silver,No,9,,,,,,4.5
17625,143,303,GK,English,10/1/2016,10/3/2016,Member,Yes,1,,,,,,0.5
17626,144,605,GD,English,10/1/2016,10/3/2016,Member,No,8,,,,,,4
17627,154.33,210,GD,English,9/29/2016,10/3/2016,Member,No,8,,,,,,4
17630,159,917,GD,English,10/1/2016,10/3/2016,Non-Member,No,4,,,,,,2
17632,184,1114,GD,English,10/1/2016,10/3/2016,Member,No,10,,,,,,5
17633,206.1,1503,CK,English,9/29/2016,10/3/2016,Silver,Yes,7,,,,,,3.5
17634,206.5,1602,CK,English,10/1/2016,10/3/2016,Silver,No,10,,,,,,5
17635,159,1516,CK,English,9/30/2016,10/3/2016,Member,No,8,,,,,,4
17636,180,1215,GD,English,9/30/2016,10/1/2016,Member,No,10,,,,,,5
17638,178,901,GK,English,9/29/2016,10/2/2016,Member,Yes,10,,,,,,5
17644,175.5,1518,CK,English,9/26/2016,9/30/2016,Platinum,Yes,7,,,,,,3.5
17648,129,722,GK,English,9/24/2016,9/25/2016,Member,Yes,1,,,,,,0.5
17651,169,1408,GD,English,9/30/2016,10/1/2016,Member,Yes,7,,,,,,3.5
17653,147.6,1621,CK,English,9/29/2016,10/1/2016,Platinum,No,10,,,,,,5
17654,125,1507,HS,English,9/11/2016,9/16/2016,Platinum,No,10,,,,,,5
17655,161,1104,GK,English,9/23/2016,9/25/2016,Member,No,9,,,,,,4.5
17657,149,307,HS,English,9/24/2016,9/25/2016,Gold,No,10,,,,,,5
17661,169,1203,GK,English,9/25/2016,9/26/2016,Silver,No,10,,,,,,5
17662,129,302,GK,English,9/23/2016,9/25/2016,Non-Member,No,10,,,,,,5
17663,129,1504,CK,English,9/24/2016,9/25/2016,Silver,No,9,,,,,,4.5
17664,129,325,GK,English,9/23/2016,9/25/2016,Non-Member,No,9,,,,,,4.5
17666,185,204,GKA,English,9/26/2016,9/28/2016,Member,No,10,,,,,,5
17669,159,507,GD,English,9/16/2016,9/17/2016,Member,No,3,,,,,,1.5
17670,188.1,205,GD,English,9/24/2016,9/25/2016,Non-Member,No,5,,,,,,2.5
17672,195,1504,CK,English,9/28/2016,9/29/2016,Gold,No,7,,,,,,3.5
17673,151,223,GD,English,9/24/2016,9/25/2016,Member,No,5,,,,,,2.5
17677,159,603,GK,English,9/22/2016,9/26/2016,Member,No,1,,,,,,0.5
17679,189,415,GD,English,9/21/2016,9/28/2016,Member,No,10,,,,,,5
17684,169.6,925,GK,English,9/21/2016,9/27/2016,Member,No,10,,,,,,5
17685,140,1407,HS,English,9/19/2016,9/20/2016,Gold,No,8,,,,,,4
17688,170,409,GD,English,9/19/2016,9/23/2016,Member,No,10,,,,,,5
17689,189,1614,CKA,English,9/24/2016,9/25/2016,Member,Yes,8,,,,,,4
17690,199,724,GK,English,9/24/2016,9/25/2016,Non-Member,No,9,,,,,,4.5
17691,155.33,1102,GK,English,9/24/2016,9/27/2016,Non-Member,No,9,,,,,,4.5
17695,166.25,1216,GD,English,9/17/2016,9/22/2016,Silver,No,7,,,,,,3.5
17698,180,702,GK,English,9/23/2016,9/25/2016,Member,No,7,,,,,,3.5
17700,180,1019,GD,English,9/24/2016,9/25/2016,Member,No,10,,,,,,5
17701,184,502,GK,English,9/23/2016,9/25/2016,Member,Yes,9,,,,,,4.5
17702,171,514,GD,English,9/19/2016,9/21/2016,Member,No,5,,,,,,2.5
17704,156,1121,GD,English,9/18/2016,9/19/2016,Member,No,9,,,,,,4.5
17705,159,323,GK,English,9/23/2016,9/24/2016,Member,No,10,,,,,,5
17709,152,1621,CK,English,9/19/2016,9/20/2016,Non-Member,No,9,,,,,,4.5
17711,179,1708,CK,English,9/19/2016,9/22/2016,Platinum,Yes,9,,,,,,4.5
17716,201.67,1016,GD,English,9/19/2016,9/23/2016,Member,No,7,,,,,,3.5
17717,161,1512,CK,English,9/20/2016,9/23/2016,Gold,Yes,10,,,,,,5
17718,219,1224,GK,English,9/20/2016,9/23/2016,Member,No,4,,,,,,2
17719,185,1706,CK,English,9/21/2016,9/22/2016,Gold,Yes,1,,,,,,0.5
17721,82,306,GD,English,9/15/2016,9/18/2016,Non-Member,No,8,,,,,,4
17722,195,1607,CK,English,9/19/2016,9/22/2016,Platinum,Yes,5,,,,,,2.5
17726,156,1110,GD,English,9/16/2016,9/17/2016,Member,Yes,10,,,,,,5
17727,154,1719,CK,English,9/15/2016,9/17/2016,Silver,No,8,,,,,,4
17728,156,1723,CK,English,9/18/2016,9/19/2016,Member,No,5,,,,,,2.5
17731,142,1611,CD,English,9/9/2016,9/11/2016,Platinum,No,10,,,,,,5
17732,166,1404,GK,English,9/10/2016,9/11/2016,Member,No,10,,,,,,5
17733,170.5,1215,GD,English,9/13/2016,9/16/2016,Platinum,Yes,8,,,,,,4
17734,147.6,1516,CK,English,9/16/2016,9/18/2016,Member,No,7,,,,,,3.5
17735,189,1224,GK,English,9/13/2016,9/15/2016,Member,No,10,,,,,,5
17740,179,1605,CK,English,9/17/2016,9/18/2016,Platinum,Yes,9,,,,,,4.5
17741,161,1424,GK,English,9/14/2016,9/15/2016,Member,No,10,,,,,,5
17742,147.6,1420,GD,English,9/17/2016,9/19/2016,Non-Member,No,6,,,,,,3
17743,147.5,1604,CK,English,9/16/2016,9/18/2016,Member,Yes,8,,,,,,4
17744,152,602,GK,English,9/14/2016,9/15/2016,Silver,No,10,,,,,,5
17745,146,1106,GD,English,9/8/2016,9/17/2016,Member,Yes,10,,,,,,5
17748,151,1724,CK,English,9/16/2016,9/18/2016,Gold,No,10,,,,,,5
17750,151,722,GK,English,9/9/2016,9/11/2016,Member,No,8,,,,,,4
17752,206.1,805,GD,English,9/13/2016,9/14/2016,Non-Member,No,7,,,,,,3.5
17755,208,1007,GD,English,9/17/2016,9/18/2016,Member,No,10,,,,,,5
17757,172,924,GK,English,8/27/2016,9/3/2016,Non-Member,No,6,,,,,,3
17758,169,819,GD,English,9/12/2016,9/16/2016,Gold,No,8,,,,,,4
17767,152.5,1206,GD,English,9/15/2016,9/17/2016,Non-Member,No,8,,,,,,4
17769,175,1619,CK,English,9/15/2016,9/16/2016,Member,No,8,,,,,,4
17772,145,1124,GK,English,9/7/2016,9/9/2016,Gold,No,10,,,,,,5
17773,152.5,802,GK,English,9/9/2016,9/12/2016,Member,No,1,,,,,,0.5
17774,160.5,204,GKA,English,9/14/2016,9/16/2016,Member,No,6,,,,,,3
17775,135,1019,GD,English,9/14/2016,9/15/2016,Platinum,Yes,5,,,,,,2.5
17777,162.33,1107,GD,English,9/9/2016,9/12/2016,Gold,No,10,,,,,,5
17782,143,721,GD,English,9/10/2016,9/11/2016,Silver,No,7,,,,,,3.5
17783,125,1512,CK,English,9/9/2016,9/9/2016,Member,No,10,,,,,,5
17786,139,401,GK,English,9/6/2016,9/8/2016,Non-Member,No,1,,,,,,0.5
17789,151,706,GD,English,9/9/2016,9/11/2016,Member,Yes,7,,,,,,3.5
17791,147.6,1008,GD,English,9/10/2016,9/11/2016,Silver,No,9,,,,,,4.5
17792,118,501,GK,English,9/8/2016,9/9/2016,Member,No,10,,,,,,5
17793,118,1605,CK,English,9/5/2016,9/7/2016,Gold,Yes,10,,,,,,5
17795,159,1223,GD,English,9/12/2016,9/13/2016,Non-Member,No,8,,,,,,4
17796,147.6,222,GK,English,9/10/2016,9/11/2016,Member,No,7,,,,,,3.5
17798,139,1402,GK,English,9/11/2016,9/12/2016,Non-Member,No,1,,,,,,0.5
17799,118,1421,GD,English,9/4/2016,9/7/2016,Gold,Yes,10,,,,,,5
17800,142,922,GK,English,9/9/2016,9/10/2016,Member,No,10,,,,,,5
17801,143,914,GD,English,9/10/2016,9/11/2016,Non-Member,No,10,,,,,,5
17804,170,1419,GDA,English,9/10/2016,9/11/2016,Member,No,10,,,,,,5
17805,136,910,GD,English,9/7/2016,9/8/2016,Member,No,7,,,,,,3.5
17807,142,1516,CK,English,9/10/2016,9/11/2016,Member,Yes,10,,,,,,5
17808,147.6,612,GK,English,9/10/2016,9/11/2016,Member,No,10,,,,,,5
17809,143,603,GK,English,9/8/2016,9/11/2016,Non-Member,No,10,,,,,,5
17811,126.5,625,GK,English,9/4/2016,9/8/2016,Member,No,8,,,,,,4
17812,170,1418,GD,English,9/3/2016,9/5/2016,Member,No,9,,,,,,4.5
17813,126,916,GD,English,9/4/2016,9/6/2016,Member,No,2,,,,,,1
17814,136,822,GK,English,9/8/2016,9/9/2016,Member,No,10,,,,,,5
17816,159.6,1017,GD,English,9/2/2016,9/5/2016,Gold,No,7,,,,,,3.5
17818,149,1420,GD,English,9/4/2016,9/8/2016,Silver,No,10,,,,,,5
17823,136,1719,CK,English,9/7/2016,9/8/2016,Platinum,No,9,,,,,,4.5
17825,146,321,GK,English,9/5/2016,9/8/2016,Member,Yes,9,,,,,,4.5
17828,68,818,GD,English,9/4/2016,9/6/2016,Silver,Yes,6,,,,,,3
17829,139,919,GD,English,9/7/2016,9/8/2016,Member,No,7,,,,,,3.5
17830,146,1107,GD,English,9/4/2016,9/8/2016,Silver,Yes,8,,,,,,4
17832,151,806,GD,English,9/2/2016,9/3/2016,Member,No,10,,,,,,5
17833,118,1608,CK,English,9/4/2016,9/5/2016,Gold,No,10,,,,,,5
17834,196.5,1220,GD,English,9/3/2016,9/5/2016,Member,No,10,,,,,,5
17837,159,208,GD,English,9/1/2016,9/2/2016,Non-Member,No,10,,,,,,5
17838,139,1425,GK,English (UK),9/5/2016,9/6/2016,Non-Member,No,1,,,,,,0.5
17839,199,921,GD,English,8/25/2016,9/2/2016,Member,No,10,,,,,,5
17843,169,1506,CK,English,9/3/2016,9/5/2016,Gold,No,1,,,,,,0.5
17845,215,223,GD,English,8/28/2016,8/29/2016,Silver,No,6,,,,,,3
17846,175.67,501,GK,English,8/21/2016,8/26/2016,Member,No,10,,,,,,5
17849,125,603,GK,English,8/16/2016,8/22/2016,Non-Member,No,8,,,,,,4
17856,169,505,GD,English,8/25/2016,8/28/2016,Member,No,10,,,,,,5
17858,156.6,1118,GD,English,8/25/2016,8/28/2016,Silver,No,10,,,,,,5
17859,167.6,1620,CK,English,8/27/2016,9/3/2016,Platinum,No,7,,,,,,3.5
17861,161,821,GD,English,8/27/2016,9/2/2016,Silver,No,1,,,,,,0.5
17862,156.25,1404,GK,English,8/27/2016,9/2/2016,Member,Yes,10,,,,,,5
17867,179,311,GK,English,8/31/2016,9/2/2016,Member,No,4,,,,,,2
17868,185,1705,CK,English,9/1/2016,9/2/2016,Silver,Yes,8,,,,,,4
17869,165.6,1425,GK,English,8/25/2016,8/28/2016,Silver,No,10,,,,,,5
17873,218,1604,CK,English,8/26/2016,8/28/2016,Silver,Yes,9,,,,,,4.5
17875,177,808,GD,English,8/24/2016,8/27/2016,Non-Member,No,7,,,,,,3.5
17876,156.6,1123,GD,English,8/25/2016,8/28/2016,Silver,No,10,,,,,,5
17879,192,207,GD,English,8/26/2016,8/29/2016,Non-Member,No,4,,,,,,2
17880,152,606,GD,English,8/25/2016,8/27/2016,Member,No,1,,,,,,0.5
17882,170.5,208,GD,English,8/28/2016,8/30/2016,Member,No,7,,,,,,3.5
17883,156.6,1101,GK,English,8/25/2016,8/28/2016,Member,Yes,8,,,,,,4
17885,169,912,GK,English,8/25/2016,8/26/2016,Non-Member,No,8,,,,,,4
17886,165.5,902,GK,English,8/24/2016,8/26/2016,Member,Yes,9,,,,,,4.5
17887,180,1017,GD,English,8/26/2016,8/28/2016,Platinum,No,9,,,,,,4.5
17888,168,1021,GD,English,8/25/2016,8/28/2016,Member,No,10,,,,,,5
17889,151,912,GK,English,8/26/2016,8/28/2016,Member,No,10,,,,,,5
17891,197,1504,CK,English,8/25/2016,8/28/2016,Silver,Yes,2,,,,,,1
17892,170,1416,GD,English,8/26/2016,8/27/2016,Silver,No,9,,,,,,4.5
17893,107.5,903,GK,English,8/26/2016,8/29/2016,Silver,No,5,,,,,,2.5
17895,188.1,1412,GD,English,8/19/2016,8/21/2016,Member,No,10,,,,,,5
17897,182,1418,GD,English,8/24/2016,8/28/2016,Silver,No,10,,,,,,5
17898,156.6,617,GD,English,8/26/2016,8/28/2016,Member,No,7,,,,,,3.5
17899,162.8,611,GD,English,8/25/2016,8/28/2016,Member,No,8,,,,,,4
17900,224.1,504,GK,English,8/23/2016,8/24/2016,Non-Member,No,10,,,,,,5
17901,169,419,GD,English,8/26/2016,8/28/2016,Member,No,2,,,,,,1
17902,170,1125,GK,English,8/26/2016,8/27/2016,Silver,Yes,10,,,,,,5
17904,156.6,808,GD,English,8/27/2016,8/28/2016,Non-Member,No,8,,,,,,4
17905,161,904,GK,English,8/26/2016,8/28/2016,Member,No,8,,,,,,4
17907,192,725,GK,English,8/22/2016,8/26/2016,Silver,Yes,8,,,,,,4
17915,125,818,GD,English,8/26/2016,8/27/2016,Member,No,10,,,,,,5
17916,214,801,GK,English,8/21/2016,8/23/2016,Member,No,10,,,,,,5
17919,156.5,1525,CK,English,8/20/2016,8/22/2016,Platinum,No,9,,,,,,4.5
17921,162,1201,GK,English,8/11/2016,8/15/2016,Member,No,10,,,,,,5
17922,172.8,1422,GK,English,8/15/2016,8/21/2016,Member,No,5,,,,,,2.5
17924,192,1702,CK,English,8/22/2016,8/26/2016,Platinum,Yes,10,,,,,,5
17926,162,722,GK,English,8/11/2016,8/15/2016,Member,No,8,,,,,,4
17928,162,512,GK,English,8/11/2016,8/15/2016,Silver,No,9,,,,,,4.5
17929,140,515,GD,English,8/25/2016,8/26/2016,Non-Member,No,5,,,,,,2.5
17932,155,1615,CK,English,8/23/2016,8/25/2016,Platinum,No,8,,,,,,4
17933,180,1722,CK,English,8/20/2016,8/21/2016,Member,No,10,,,,,,5
17934,205,1501,CK,English,8/22/2016,8/25/2016,Gold,Yes,10,,,,,,5
17935,194.67,522,GK,English,8/16/2016,8/21/2016,Silver,No,1,,,,,,0.5
17936,180,414,GD,English,8/20/2016,8/21/2016,Member,No,3,,,,,,1.5
17937,140,804,GK,English,8/19/2016,8/23/2016,Member,Yes,8,,,,,,4
17938,189,1521,CK,English,8/21/2016,8/24/2016,Platinum,No,10,,,,,,5
17939,156.5,1121,GD,English,8/18/2016,8/22/2016,Member,No,10,,,,,,5
17942,185,1222,GK,English,8/22/2016,8/23/2016,Member,No,4,,,,,,2
17945,159,908,GD,English,8/21/2016,8/22/2016,Non-Member,No,6,,,,,,3
17946,185,607,GD,English,8/22/2016,8/23/2016,Member,No,1,,,,,,0.5
17948,209,703,GK,English,8/21/2016,8/23/2016,Non-Member,No,5,,,,,,2.5
17950,209,1516,CK,English,8/12/2016,8/14/2016,Non-Member,No,1,,,,,,0.5
17951,209,1007,GD,English,8/22/2016,8/23/2016,Member,No,10,,,,,,5
17953,249,710,GDA,English,8/22/2016,8/23/2016,Member,No,1,,,,,,0.5
17961,189,1415,PS,English,8/19/2016,8/21/2016,Platinum,No,10,,,,,,5
17962,170,1519,CK,English,8/20/2016,8/21/2016,Platinum,Yes,10,,,,,,5
17963,160.67,202,GK,English,8/17/2016,8/22/2016,Member,No,9,,,,,,4.5
17964,182.5,1017,GD,English,8/18/2016,8/20/2016,Member,No,10,,,,,,5
17969,180,419,GD,English,8/19/2016,8/21/2016,Member,No,4,,,,,,2
17970,114.5,1012,GK,English,8/15/2016,8/21/2016,Member,No,10,,,,,,5
17973,209,1425,GK,English,8/16/2016,8/20/2016,Member,No,9,,,,,,4.5
17974,71.5,1625,CK,English,8/10/2016,8/14/2016,Platinum,No,9,,,,,,4.5
17975,170,924,GK,English,8/19/2016,8/20/2016,Member,No,10,,,,,,5
17981,192.6,1616,CK,English,8/12/2016,8/14/2016,Platinum,Yes,10,,,,,,5
17986,140,1220,GD,English,8/10/2016,8/11/2016,Gold,No,5,,,,,,2.5
17987,143,1117,GD,English,8/11/2016,8/12/2016,Member,No,10,,,,,,5
17988,218,1602,CK,English,8/12/2016,8/13/2016,Platinum,No,10,,,,,,5
17991,196,1518,CK,English,8/11/2016,8/15/2016,Member,No,9,,,,,,4.5
17992,139,1104,GK,English,8/7/2016,8/10/2016,Member,No,9,,,,,,4.5
17993,74,812,GK,English,8/5/2016,8/8/2016,Member,No,9,,,,,,4.5
17994,206.33,1508,CK,English,8/11/2016,8/15/2016,Silver,No,7,,,,,,3.5
17997,171,811,GD,English,8/10/2016,8/12/2016,Member,No,9,,,,,,4.5
17999,189,721,GD,English,7/31/2016,8/3/2016,Non-Member,No,8,,,,,,4
18000,143,814,GD,English,8/10/2016,8/11/2016,Member,No,7,,,,,,3.5
18001,189,1501,CK,English,8/12/2016,8/13/2016,Silver,No,10,,,,,,5
18003,171,912,GK,English,8/7/2016,8/11/2016,Silver,No,8,,,,,,4
18004,143,1524,CK,English,8/8/2016,8/10/2016,Member,No,10,,,,,,5
18005,237,219,GD,English,8/6/2016,8/7/2016,Silver,No,4,,,,,,2
18007,177.5,921,GD,English,8/5/2016,8/8/2016,Silver,No,10,,,,,,5
18009,206,918,GD,English,7/19/2016,7/25/2016,Non-Member,No,10,,,,,,5
18010,189,311,GK,English,7/31/2016,8/3/2016,Member,No,10,,,,,,5
18011,125,1204,GK,English,8/7/2016,8/8/2016,Silver,No,9,,,,,,4.5
18012,140,805,GD,English,8/9/2016,8/12/2016,Member,No,10,,,,,,5
18013,220,516,GD,English,8/4/2016,8/6/2016,Member,Yes,1,,,,,,0.5
18014,161.33,906,GD,English,8/3/2016,8/8/2016,Member,Yes,9,,,,,,4.5
18015,192.33,1408,GD,English,8/4/2016,8/8/2016,Platinum,Yes,6,,,,,,3
18016,211.33,1614,CKA,English,8/5/2016,8/8/2016,Member,No,7,,,,,,3.5
18017,161,1106,GD,English,8/9/2016,8/11/2016,Silver,Yes,9,,,,,,4.5
18018,289,924,GK,English,8/6/2016,8/7/2016,Member,No,10,,,,,,5
18020,140,703,GK,English,8/3/2016,8/5/2016,Member,No,8,,,,,,4
18021,143,1125,GK,English,8/9/2016,8/11/2016,Gold,No,10,,,,,,5
18023,209,1621,CK,English,8/8/2016,8/11/2016,Gold,No,5,,,,,,2.5
18024,74,611,GD,English,8/5/2016,8/7/2016,Non-Member,No,10,,,,,,5
18025,189,1009,PS,English,7/31/2016,8/3/2016,Member,No,7,,,,,,3.5
18026,165,909,PS,English,8/4/2016,8/11/2016,Platinum,Yes,10,,,,,,5
18027,175,1704,CK,English,8/8/2016,8/9/2016,Member,No,10,,,,,,5
18028,161,1516,CK,English,8/3/2016,8/5/2016,Platinum,Yes,7,,,,,,3.5
18033,189,402,GK,English,8/3/2016,8/6/2016,Member,No,10,,,,,,5
18034,189,1203,GK,English,7/31/2016,8/3/2016,Non-Member,No,1,,,,,,0.5
18035,159,1214,GD,English,7/24/2016,7/28/2016,Member,No,9,,,,,,4.5
18036,259,910,GD,English,8/3/2016,8/4/2016,Member,No,8,,,,,,4
18040,154.5,521,GD,English,7/20/2016,7/25/2016,Non-Member,No,8,,,,,,4
18041,170.5,803,GK,English,8/7/2016,8/9/2016,Member,No,10,,,,,,5
18042,143,915,GD,English,8/5/2016,8/7/2016,Member,Yes,8,,,,,,4
18043,170,307,HS,English,8/5/2016,8/7/2016,Member,No,10,,,,,,5
18047,159,624,GK,English,7/24/2016,7/30/2016,Member,Yes,9,,,,,,4.5
18048,250.33,1602,CK,English,7/31/2016,8/3/2016,Member,Yes,8,,,,,,4
18051,206,407,GD,English,7/20/2016,7/26/2016,Member,No,10,,,,,,5
18052,220.2,1706,CK,English,7/28/2016,8/4/2016,Platinum,Yes,9,,,,,,4.5
18053,159,716,GD,English,8/5/2016,8/7/2016,Member,No,9,,,,,,4.5
18054,177.5,1618,CK,English,8/5/2016,8/8/2016,Gold,Yes,9,,,,,,4.5
18055,189,1423,GD,English,7/30/2016,7/31/2016,Gold,No,9,,,,,,4.5
18056,187.67,202,GK,English,8/4/2016,8/8/2016,Member,Yes,8,,,,,,4
18060,166,1025,GK,English,8/7/2016,8/8/2016,Gold,No,10,,,,,,5
18062,156.33,1120,GD,English,8/3/2016,8/7/2016,Member,No,10,,,,,,5
18064,216,218,GD,English,7/22/2016,7/24/2016,Non-Member,No,7,,,,,,3.5
18065,206,910,GD,English,7/19/2016,7/25/2016,Member,No,7,,,,,,3.5
18066,206,1423,GD,English,7/19/2016,7/25/2016,Silver,No,7,,,,,,3.5
18067,216,408,GD,English,7/20/2016,7/24/2016,Member,Yes,10,,,,,,5
18068,206,807,GK,English,7/20/2016,7/24/2016,Non-Member,No,10,,,,,,5
18070,226,516,GD,English,7/20/2016,7/25/2016,Silver,No,10,,,,,,5
18071,206,619,GD,English,7/20/2016,7/24/2016,Non-Member,No,8,,,,,,4
18072,226,1408,GD,English,7/20/2016,7/25/2016,Non-Member,No,8,,,,,,4
18073,236,1216,GD,English,7/21/2016,7/25/2016,Non-Member,No,7,,,,,,3.5
18075,206,402,GK,English,7/21/2016,7/25/2016,Member,No,10,,,,,,5
18076,143,308,GD,English,8/5/2016,8/7/2016,Member,Yes,7,,,,,,3.5
18077,151,520,GD,English,8/3/2016,8/5/2016,Member,No,5,,,,,,2.5
18080,178,622,GK,English,7/24/2016,7/28/2016,Member,No,10,,,,,,5
18081,206,421,GD,English,7/20/2016,7/24/2016,Non-Member,No,7,,,,,,3.5
